Baud rate 2400, low carrier filter 1, 2dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
 1496.0000, 3.5008260386, 1.49638, 1.47286
 1504.0000, 3.5129799583, 1.49847, 1.47145
 1512.0000, 3.5248635074, 1.50052, 1.47003
 1520.0000, 3.5364897473, 1.50253, 1.46862
 1528.0000, 3.5478726051, 1.50450, 1.46721
 1536.0000, 3.5590268510, 1.50644, 1.46582
 1544.0000, 3.5699680748, 1.50834, 1.46444
 1552.0000, 3.5807126589, 1.51020, 1.46307
 1560.0000, 3.5912777494, 1.51204, 1.46172
 1568.0000, 3.6016812251, 1.51385, 1.46039
 1576.0000, 3.6119416634, 1.51564, 1.45909
 1584.0000, 3.6220783047, 1.51741, 1.45782
 1592.0000, 3.6321110139, 1.51917, 1.45658
 1600.0000, 3.6420602398, 1.52091, 1.45537
 1608.0000, 3.6519469719, 1.52264, 1.45420
 1616.0000, 3.6617926959, 1.52437, 1.45307
 1624.0000, 3.6716193458, 1.52609, 1.45199
 1632.0000, 3.6814492546, 1.52782, 1.45095
 1640.0000, 3.6913051028, 1.52956, 1.44996
 1648.0000, 3.7012098650, 1.53130, 1.44903
 1656.0000, 3.7111867546, 1.53306, 1.44816
 1664.0000, 3.7212591664, 1.53484, 1.44734
 1672.0000, 3.7314506183, 1.53664, 1.44659
 1680.0000, 3.7417846904, 1.53847, 1.44590
 1688.0000, 3.7522849638, 1.54033, 1.44528
 1696.0000, 3.7629749575, 1.54223, 1.44473
 1704.0000, 3.7738780644, 1.54417, 1.44426
 1712.0000, 3.7850174867, 1.54615, 1.44387
 1720.0000, 3.7964161697, 1.54818, 1.44355
 1728.0000, 3.8080967365, 1.55026, 1.44332
 1736.0000, 3.8200814213, 1.55240, 1.44318
 1744.0000, 3.8323920028, 1.55460, 1.44313
 1752.0000, 3.8450497383, 1.55687, 1.44317
 1760.0000, 3.8580752976, 1.55921, 1.44330
 1768.0000, 3.8714886979, 1.56162, 1.44353
 1776.0000, 3.8853092393, 1.56410, 1.44386
 1784.0000, 3.8995554420, 1.56667, 1.44430
 1792.0000, 3.9142449840, 1.56932, 1.44484
 1800.0000, 3.9293946414, 1.57206, 1.44549
 1808.0000, 3.9450202298, 1.57489, 1.44625
 1816.0000, 3.9611365486, 1.57782, 1.44712
 1824.0000, 3.9777573270, 1.58084, 1.44811
 1832.0000, 3.9948951731, 1.58396, 1.44921
 1840.0000, 4.0125615261, 1.58719, 1.45044
 1848.0000, 4.0307666107, 1.59052, 1.45179
 1856.0000, 4.0495193958, 1.59395, 1.45326
 1864.0000, 4.0688275564, 1.59750, 1.45486
 1872.0000, 4.0886974390, 1.60116, 1.45659
 1880.0000, 4.1091340309, 1.60493, 1.45845
 1888.0000, 4.1301409341, 1.60882, 1.46044
 1896.0000, 4.1517203426, 1.61282, 1.46257
 1904.0000, 4.1738730244, 1.61694, 1.46483
 1912.0000, 4.1965983082, 1.62118, 1.46723
 1920.0000, 4.2198940736, 1.62553, 1.46977
 1928.0000, 4.2437567467, 1.63000, 1.47245
 1936.0000, 4.2681812999, 1.63459, 1.47528
 1944.0000, 4.2931612562, 1.63930, 1.47825
 1952.0000, 4.3186886983, 1.64412, 1.48136
 1960.0000, 4.3447542814, 1.64906, 1.48462
 1968.0000, 4.3713472513, 1.65412, 1.48803
 1976.0000, 4.3984554666, 1.65929, 1.49159
 1984.0000, 4.4260654245, 1.66457, 1.49529
 1992.0000, 4.4541622919, 1.66997, 1.49915
 2000.0000, 4.4827299388, 1.67547, 1.50316
 2008.0000, 4.5117509773, 1.68108, 1.50733
 2016.0000, 4.5412068027, 1.68679, 1.51164
 2024.0000, 4.5710776390, 1.69260, 1.51611
 2032.0000, 4.6013425871, 1.69851, 1.52074
 2040.0000, 4.6319796761, 1.70451, 1.52552
 2048.0000, 4.6629659176, 1.71060, 1.53045
 2056.0000, 4.6942773622, 1.71678, 1.53554
 2064.0000, 4.7258891588, 1.72304, 1.54079
 2072.0000, 4.7577756150, 1.72937, 1.54619
 2080.0000, 4.7899102607, 1.73578, 1.55175
 2088.0000, 4.8222659121, 1.74226, 1.55746
 2096.0000, 4.8548147377, 1.74880, 1.56333
 2104.0000, 4.8875283250, 1.75540, 1.56936
 2112.0000, 4.9203777483, 1.76205, 1.57554
 2120.0000, 4.9533336373, 1.76875, 1.58187
 2128.0000, 4.9863662458, 1.77549, 1.58836
 2136.0000, 5.0194455203, 1.78226, 1.59500
 2144.0000, 5.0525411697, 1.78907, 1.60179
 2152.0000, 5.0856227337, 1.79590, 1.60873
 2160.0000, 5.1186596513, 1.80274, 1.61582
 2168.0000, 5.1516213286, 1.80959, 1.62307
 2176.0000, 5.1844772063, 1.81645, 1.63046
 2184.0000, 5.2171968254, 1.82331, 1.63799
 2192.0000, 5.2497498932, 1.83015, 1.64568
 2200.0000, 5.2821063473, 1.83698, 1.65350
 2208.0000, 5.3142364182, 1.84379, 1.66147
 2216.0000, 5.3461106913, 1.85057, 1.66958
 2224.0000, 5.3777001672, 1.85731, 1.67783
 2232.0000, 5.4089763203, 1.86401, 1.68622
 2240.0000, 5.4399111557, 1.87066, 1.69474
 2248.0000, 5.4704772656, 1.87726, 1.70340
 2256.0000, 5.5006478823, 1.88379, 1.71218
 2264.0000, 5.5303969310, 1.89025, 1.72110
 2272.0000, 5.5596990803, 1.89664, 1.73014
 2280.0000, 5.5885297907, 1.90295, 1.73930
 2288.0000, 5.6168653621, 1.90916, 1.74859
 2296.0000, 5.6446829789, 1.91529, 1.75800
 2304.0000, 5.6719607535, 1.92131, 1.76752
 2312.0000, 5.6986777683, 1.92723, 1.77715
 2320.0000, 5.7248141158, 1.93304, 1.78690
 2328.0000, 5.7503509370, 1.93873, 1.79675
 2336.0000, 5.7752704582, 1.94430, 1.80671
 2344.0000, 5.7995560261, 1.94974, 1.81677
 2352.0000, 5.8231921408, 1.95506, 1.82692
 2360.0000, 5.8461644881, 1.96024, 1.83718
 2368.0000, 5.8684599695, 1.96527, 1.84752
 2376.0000, 5.8900667303, 1.97017, 1.85795
 2384.0000, 5.9109741872, 1.97492, 1.86847
 2392.0000, 5.9311730532, 1.97951, 1.87906
 2400.0000, 5.9506553616, 1.98396, 1.88973
 2408.0000, 5.9694144882, 1.98825, 1.90048
 2416.0000, 5.9874451721, 1.99238, 1.91129
 2424.0000, 6.0047435343, 1.99635, 1.92217
 2432.0000, 6.0213070959, 2.00016, 1.93311
 2440.0000, 6.0371347936, 2.00381, 1.94410
 2448.0000, 6.0522269939, 2.00730, 1.95515
 2456.0000, 6.0665855062, 2.01062, 1.96625
 2464.0000, 6.0802135932, 2.01377, 1.97739
 2472.0000, 6.0931159805, 2.01677, 1.98857
 2480.0000, 6.1052988636, 2.01960, 1.99978
 2488.0000, 6.1167699141, 2.02227, 2.01103
 2496.0000, 6.1275382827, 2.02478, 2.02229
 2504.0000, 6.1376146013, 2.02713, 2.03358
 2512.0000, 6.1470109822, 2.02932, 2.04489
 2520.0000, 6.1557410160, 2.03136, 2.05621
 2528.0000, 6.1638197663, 2.03325, 2.06753
 2536.0000, 6.1712637628, 2.03499, 2.07885
 2544.0000, 6.1780909916, 2.03659, 2.09017
 2552.0000, 6.1843208826, 2.03806, 2.10149
 2560.0000, 6.1899742951, 2.03938, 2.11278
 2568.0000, 6.1950734994, 2.04058, 2.12406
 2576.0000, 6.1996421563, 2.04165, 2.13531
 2584.0000, 6.2037052935, 2.04261, 2.14654
 2592.0000, 6.2072892778, 2.04345, 2.15773
 2600.0000, 6.2104217853, 2.04419, 2.16888
 2608.0000, 6.2131317671, 2.04483, 2.17998
 2616.0000, 6.2154494116, 2.04537, 2.19103
 2624.0000, 6.2174061036, 2.04583, 2.20202
 2632.0000, 6.2190343783, 2.04622, 2.21295
 2640.0000, 6.2203678731, 2.04653, 2.22382
 2648.0000, 6.2214412734, 2.04678, 2.23461
 2656.0000, 6.2222902553, 2.04698, 2.24532
 2664.0000, 6.2229514241, 2.04714, 2.25595
 2672.0000, 6.2234622479, 2.04726, 2.26649
 2680.0000, 6.2238609872, 2.04735, 2.27693
 2688.0000, 6.2241866199, 2.04743, 2.28727
 2696.0000, 6.2244787618, 2.04750, 2.29750
 2704.0000, 6.2247775830, 2.04757, 2.30762
 2712.0000, 6.2251237197, 2.04765, 2.31762
 2720.0000, 6.2255581816, 2.04775, 2.32749
 2728.0000, 6.2261222552, 2.04789, 2.33724
 2736.0000, 6.2268574032, 2.04806, 2.34685
 2744.0000, 6.2278051595, 2.04828, 2.35632
 2752.0000, 6.2290070211, 2.04857, 2.36564
 2760.0000, 6.2305043357, 2.04892, 2.37480
 2768.0000, 6.2323381868, 2.04935, 2.38381
 2776.0000, 6.2345492756, 2.04988, 2.39266
 2784.0000, 6.2371778000, 2.05050, 2.40133
 2792.0000, 6.2402633317, 2.05122, 2.40983
 2800.0000, 6.2438446915, 2.05207, 2.41814
 2808.0000, 6.2479598228, 2.05304, 2.42627
 2816.0000, 6.2526456647, 2.05415, 2.43421
 2824.0000, 6.2579380245, 2.05540, 2.44194
 2832.0000, 6.2638714499, 2.05681, 2.44947
 2840.0000, 6.2704791024, 2.05837, 2.45680
 2848.0000, 6.2777926317, 2.06011, 2.46390
 2856.0000, 6.2858420519, 2.06202, 2.47079
 2864.0000, 6.2946556202, 2.06411, 2.47745
 2872.0000, 6.3042597182, 2.06639, 2.48388
 2880.0000, 6.3146787378, 2.06887, 2.49007
 2888.0000, 6.3259349699, 2.07156, 2.49602
 2896.0000, 6.3380484993, 2.07445, 2.50172
 2904.0000, 6.3510371040, 2.07755, 2.50716
 2912.0000, 6.3649161607, 2.08087, 2.51235
 2920.0000, 6.3796985573, 2.08442, 2.51728
 2928.0000, 6.3953946115, 2.08819, 2.52193
 2936.0000, 6.4120119974, 2.09219, 2.52632
 2944.0000, 6.4295556795, 2.09642, 2.53042
 2952.0000, 6.4480278554, 2.10088, 2.53424
 2960.0000, 6.4674279068, 2.10558, 2.53777
 2968.0000, 6.4877523586, 2.11051, 2.54101
 2976.0000, 6.5089948483, 2.11568, 2.54395
 2984.0000, 6.5311461030, 2.12108, 2.54659
 2992.0000, 6.5541939269, 2.12672, 2.54892
 3000.0000, 6.5781231970, 2.13258, 2.55094
 3008.0000, 6.6029158680, 2.13868, 2.55264
 3016.0000, 6.6285509871, 2.14500, 2.55402
 3024.0000, 6.6550047164, 2.15154, 2.55508
 3032.0000, 6.6822503647, 2.15830, 2.55581
 3040.0000, 6.7102584271, 2.16527, 2.55620
 3048.0000, 6.7389966325, 2.17245, 2.55626
 3056.0000, 6.7684299993, 2.17982, 2.55597
 3064.0000, 6.7985208969, 2.18739, 2.55534
 3072.0000, 6.8292291149, 2.19514, 2.55436
 3080.0000, 6.8605119375, 2.20306, 2.55303
 3088.0000, 6.8923242237, 2.21114, 2.55135
 3096.0000, 6.9246184925, 2.21938, 2.54930
 3104.0000, 6.9573450117, 2.22775, 2.54689
 3112.0000, 6.9904518906, 2.23626, 2.54412
 3120.0000, 7.0238851765, 2.24489, 2.54097
 3128.0000, 7.0575889516, 2.25361, 2.53745
 3136.0000, 7.0915054337, 2.26243, 2.53356
 3144.0000, 7.1255750763, 2.27132, 2.52929
 3152.0000, 7.1597366700, 2.28027, 2.52464
 3160.0000, 7.1939274436, 2.28927, 2.51960
 3168.0000, 7.2280831640, 2.29829, 2.51418
 3176.0000, 7.2621382353, 2.30732, 2.50837
 3184.0000, 7.2960257959, 2.31633, 2.50216
 3192.0000, 7.3296778127, 2.32533, 2.49557
 3200.0000, 7.3630251732, 2.33427, 2.48858
 3208.0000, 7.3959977738, 2.34315, 2.48119
 3216.0000, 7.4285246045, 2.35194, 2.47341
 3224.0000, 7.4605338296, 2.36062, 2.46522
 3232.0000, 7.4919528636, 2.36918, 2.45663
 3240.0000, 7.5227084426, 2.37758, 2.44764
 3248.0000, 7.5527266907, 2.38581, 2.43824
 3256.0000, 7.5819331806, 2.39385, 2.42844
 3264.0000, 7.6102529892, 2.40167, 2.41823
 3272.0000, 7.6376107470, 2.40924, 2.40761
 3280.0000, 7.6639306816, 2.41655, 2.39659
 3288.0000, 7.6891366553, 2.42358, 2.38515
 3296.0000, 7.7131521963, 2.43029, 2.37330
 3304.0000, 7.7359005233, 2.43666, 2.36105
 3312.0000, 7.7573045641, 2.44267, 2.34838
 3320.0000, 7.7772869669, 2.44830, 2.33530
 3328.0000, 7.7957701058, 2.45351, 2.32181
 3336.0000, 7.8126760786, 2.45829, 2.30791
 3344.0000, 7.8279266985, 2.46261, 2.29360
 3352.0000, 7.8414434782, 2.46645, 2.27887
 3360.0000, 7.8531476076, 2.46977, 2.26374
 3368.0000, 7.8629599237, 2.47257, 2.24820
 3376.0000, 7.8708008738, 2.47480, 2.23225
 3384.0000, 7.8765904707, 2.47645, 2.21589
 3392.0000, 7.8802482411, 2.47749, 2.19913
 3400.0000, 7.8816931652, 2.47791, 2.18196
 3408.0000, 7.8808436098, 2.47766, 2.16439
 3416.0000, 7.8776172513, 2.47674, 2.14641
 3424.0000, 7.8719309924, 2.47512, 2.12804
 3432.0000, 7.8637008676, 2.47278, 2.10926
 3440.0000, 7.8528419420, 2.46969, 2.09009
 3448.0000, 7.8392681980, 2.46583, 2.07052
 3456.0000, 7.8228924140, 2.46119, 2.05055
 3464.0000, 7.8036260307, 2.45573, 2.03020
 3472.0000, 7.7813790073, 2.44945, 2.00946
 3480.0000, 7.7560596646, 2.44232, 1.98833
 3488.0000, 7.7275745158, 2.43433, 1.96682
 3496.0000, 7.6958280829, 2.42544, 1.94492
 3504.0000, 7.6607226988, 2.41566, 1.92265
 3512.0000, 7.6221582919, 2.40496, 1.90000
 3520.0000, 7.5800321544, 2.39332, 1.87698
 3528.0000, 7.5342386907, 2.38074, 1.85360
 3536.0000, 7.4846691445, 2.36719, 1.82984
 3544.0000, 7.4312113038, 2.35267, 1.80573
 3552.0000, 7.3737491795, 2.33715, 1.78126
 3560.0000, 7.3121626570, 2.32064, 1.75643
 3568.0000, 7.2463271163, 2.30312, 1.73125
 3576.0000, 7.1761130182, 2.28458, 1.70573
 3584.0000, 7.1013854527, 2.26501, 1.67986
 3592.0000, 7.0220036443, 2.24440, 1.65366
 3600.0000, 6.9378204108, 2.22275, 1.62712
 3608.0000, 6.8486815688, 2.20006, 1.60025
 3616.0000, 6.7544252796, 2.17631, 1.57306
 3624.0000, 6.6548813282, 2.15151, 1.54555
 3632.0000, 6.5498703274, 2.12566, 1.51772
 3640.0000, 6.4392028352, 2.09875, 1.48959
 3648.0000, 6.3226783761, 2.07078, 1.46115
 3656.0000, 6.2000843522, 2.04176, 1.43240
 3664.0000, 6.0711948274, 2.01168, 1.40337
 3672.0000, 5.9357691684, 1.98056, 1.37404
 3680.0000, 5.7935505196, 1.94840, 1.34443
 3688.0000, 5.6442640875, 1.91520, 1.31454
 3696.0000, 5.4876152044, 1.88097, 1.28438
 3704.0000, 5.3232871368, 1.84571, 1.25395
 3712.0000, 5.1509385950, 1.80945, 1.22326
 3720.0000, 4.9702008951, 1.77219, 1.19232
 3728.0000, 4.7806747121, 1.73394, 1.16112
 3736.0000, 4.5819263497, 1.69471, 1.12969
 3744.0000, 4.3734834396, 1.65453, 1.09801
 3752.0000, 4.1548299597, 1.61340, 1.06611
 3760.0000, 3.9254004383, 1.57134, 1.03398
 3768.0000, 3.6845731771, 1.52837, 1.00163
 3776.0000, 3.4316622884, 1.48451, 0.96907
 3784.0000, 3.1659082850, 1.43978, 0.93631
 3792.0000, 2.8864668967, 1.39419, 0.90335
 3800.0000, 2.5923956951, 1.34778, 0.87020
 3808.0000, 2.2826379885, 1.30056, 0.83686
 3816.0000, 1.9560032912, 1.25256, 0.80334
 3824.0000, 1.6111434499, 1.20381, 0.76966
 3832.0000, 1.2465232168, 1.15432, 0.73581
 3840.0000, 0.8603836391, 1.10413, 0.70180
 3848.0000, 0.4506960533, 1.05326, 0.66765
 3856.0000, 0.0151036324, 1.00174, 0.63335
 3864.0000, -0.4491537898, 0.94960, 0.59891
 3872.0000, -0.9453377085, 0.89688, 0.56435
 3880.0000, -1.4773406019, 0.84359, 0.52967
 3888.0000, -2.0498603827, 0.78978, 0.49487
 3896.0000, -2.6686396100, 0.73548, 0.45997
 3904.0000, -3.3408006414, 0.68071, 0.42497
 3912.0000, -4.0753269622, 0.62551, 0.38988
 3920.0000, -4.8837745704, 0.56992, 0.35470
 3928.0000, -5.7813594533, 0.51396, 0.31945
 3936.0000, -6.7886882681, 0.45768, 0.28413
 3944.0000, -7.9346507621, 0.40111, 0.24875
 3952.0000, -9.2615569620, 0.34429, 0.21331
 3960.0000, -10.8350005795, 0.28724, 0.17783
 3968.0000, -12.7648690373, 0.23002, 0.14231
 3976.0000, -15.2571624567, 0.17264, 0.10676
 3984.0000, -18.7743575818, 0.11515, 0.07118
 3992.0000, -24.7921792429, 0.05760, 0.03560
 4000.0000, -297.4031234799, 0.00000, 0.00000

Magnitude at band edges

    0.0520 1.11833E+00
    0.4378 2.41759E+00
    0.0520 1.11833E+00
    0.4378 2.41759E+00
Baud rate 3429, low carrier filter 5, 10dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
    0.0000, 0.2260518877, 1.02637, 0.87521
    8.0000, 0.2265769790, 1.02643, 0.87530
   16.0000, 0.2281512989, 1.02661, 0.87557
   24.0000, 0.2307719892, 1.02692, 0.87600
   32.0000, 0.2344342973, 1.02736, 0.87662
   40.0000, 0.2391315943, 1.02791, 0.87740
   48.0000, 0.2448553984, 1.02859, 0.87837
   56.0000, 0.2515954058, 1.02939, 0.87950
   64.0000, 0.2593395278, 1.03031, 0.88081
   72.0000, 0.2680739342, 1.03134, 0.88230
   80.0000, 0.2777831026, 1.03250, 0.88395
   88.0000, 0.2884498732, 1.03377, 0.88578
   96.0000, 0.3000555092, 1.03515, 0.88777
  104.0000, 0.3125797625, 1.03664, 0.88994
  112.0000, 0.3260009432, 1.03825, 0.89227
  120.0000, 0.3402959944, 1.03996, 0.89477
  128.0000, 0.3554405699, 1.04177, 0.89743
  136.0000, 0.3714091165, 1.04369, 0.90027
  144.0000, 0.3881749580, 1.04570, 0.90326
  152.0000, 0.4057103831, 1.04782, 0.90641
  160.0000, 0.4239867345, 1.05002, 0.90973
  168.0000, 0.4429745004, 1.05232, 0.91320
  176.0000, 0.4626434072, 1.05471, 0.91683
  184.0000, 0.4829625129, 1.05718, 0.92062
  192.0000, 0.5039003011, 1.05973, 0.92456
  200.0000, 0.5254247757, 1.06236, 0.92865
  208.0000, 0.5475035541, 1.06506, 0.93289
  216.0000, 0.5701039612, 1.06784, 0.93728
  224.0000, 0.5931931216, 1.07068, 0.94181
  232.0000, 0.6167380506, 1.07359, 0.94648
  240.0000, 0.6407057442, 1.07655, 0.95130
  248.0000, 0.6650632661, 1.07958, 0.95625
  256.0000, 0.6897778341, 1.08265, 0.96134
  264.0000, 0.7148169026, 1.08578, 0.96656
  272.0000, 0.7401482438, 1.08895, 0.97192
  280.0000, 0.7657400255, 1.09216, 0.97740
  288.0000, 0.7915608859, 1.09541, 0.98301
  296.0000, 0.8175800058, 1.09870, 0.98874
  304.0000, 0.8437671770, 1.10202, 0.99459
  312.0000, 0.8700928681, 1.10536, 1.00056
  320.0000, 0.8965282863, 1.10873, 1.00664
  328.0000, 0.9230454360, 1.11212, 1.01283
  336.0000, 0.9496171736, 1.11553, 1.01914
  344.0000, 0.9762172596, 1.11895, 1.02554
  352.0000, 1.0028204058, 1.12238, 1.03205
  360.0000, 1.0294023201, 1.12582, 1.03866
  368.0000, 1.0559397471, 1.12927, 1.04537
  376.0000, 1.0824105050, 1.13271, 1.05217
  384.0000, 1.1087935198, 1.13616, 1.05906
  392.0000, 1.1350688546, 1.13960, 1.06603
  400.0000, 1.1612177371, 1.14304, 1.07309
  408.0000, 1.1872225821, 1.14647, 1.08023
  416.0000, 1.2130670114, 1.14988, 1.08744
  424.0000, 1.2387358705, 1.15329, 1.09473
  432.0000, 1.2642152417, 1.15667, 1.10208
  440.0000, 1.2894924539, 1.16004, 1.10951
  448.0000, 1.3145560897, 1.16340, 1.11699
  456.0000, 1.3393959887, 1.16673, 1.12454
  464.0000, 1.3640032487, 1.17004, 1.13213
  472.0000, 1.3883702230, 1.17333, 1.13979
  480.0000, 1.4124905156, 1.17659, 1.14749
  488.0000, 1.4363589730, 1.17983, 1.15523
  496.0000, 1.4599716733, 1.18304, 1.16302
  504.0000, 1.4833259131, 1.18622, 1.17084
  512.0000, 1.5064201911, 1.18938, 1.17870
  520.0000, 1.5292541896, 1.19251, 1.18658
  528.0000, 1.5518287530, 1.19562, 1.19450
  536.0000, 1.5741458644, 1.19869, 1.20243
  544.0000, 1.5962086194, 1.20174, 1.21039
  552.0000, 1.6180211977, 1.20476, 1.21836
  560.0000, 1.6395888322, 1.20776, 1.22635
  568.0000, 1.6609177765, 1.21073, 1.23434
  576.0000, 1.6820152694, 1.21367, 1.24234
  584.0000, 1.7028894980, 1.21659, 1.25034
  592.0000, 1.7235495583, 1.21949, 1.25833
  600.0000, 1.7440054142, 1.22236, 1.26632
  608.0000, 1.7642678544, 1.22522, 1.27430
  616.0000, 1.7843484474, 1.22805, 1.28227
  624.0000, 1.8042594954, 1.23087, 1.29022
  632.0000, 1.8240139853, 1.23367, 1.29815
  640.0000, 1.8436255396, 1.23646, 1.30606
  648.0000, 1.8631083647, 1.23924, 1.31394
  656.0000, 1.8824771984, 1.24201, 1.32179
  664.0000, 1.9017472560, 1.24476, 1.32961
  672.0000, 1.9209341752, 1.24752, 1.33739
  680.0000, 1.9400539597, 1.25027, 1.34513
  688.0000, 1.9591229228, 1.25301, 1.35282
  696.0000, 1.9781576289, 1.25576, 1.36047
  704.0000, 1.9971748350, 1.25852, 1.36807
  712.0000, 2.0161914324, 1.26127, 1.37561
  720.0000, 2.0352243864, 1.26404, 1.38310
  728.0000, 2.0542906771, 1.26682, 1.39053
  736.0000, 2.0734072398, 1.26961, 1.39790
  744.0000, 2.0925909052, 1.27242, 1.40520
  752.0000, 2.1118583401, 1.27524, 1.41243
  760.0000, 2.1312259888, 1.27809, 1.41959
  768.0000, 2.1507100145, 1.28096, 1.42667
  776.0000, 2.1703262423, 1.28386, 1.43368
  784.0000, 2.1900901022, 1.28678, 1.44061
  792.0000, 2.2100165746, 1.28974, 1.44746
  800.0000, 2.2301201356, 1.29272, 1.45422
  808.0000, 2.2504147054, 1.29575, 1.46089
  816.0000, 2.2709135971, 1.29881, 1.46748
  824.0000, 2.2916294685, 1.30191, 1.47397
  832.0000, 2.3125742751, 1.30505, 1.48037
  840.0000, 2.3337592259, 1.30824, 1.48667
  848.0000, 2.3551947416, 1.31147, 1.49287
  856.0000, 2.3768904152, 1.31475, 1.49897
  864.0000, 2.3988549754, 1.31808, 1.50496
  872.0000, 2.4210962529, 1.32146, 1.51086
  880.0000, 2.4436211497, 1.32489, 1.51664
  888.0000, 2.4664356116, 1.32838, 1.52231
  896.0000, 2.4895446041, 1.33192, 1.52788
  904.0000, 2.5129520910, 1.33551, 1.53333
  912.0000, 2.5366610171, 1.33916, 1.53867
  920.0000, 2.5606732945, 1.34287, 1.54389
  928.0000, 2.5849897913, 1.34663, 1.54899
  936.0000, 2.6096103255, 1.35046, 1.55398
  944.0000, 2.6345336612, 1.35434, 1.55885
  952.0000, 2.6597575091, 1.35828, 1.56359
  960.0000, 2.6852785302, 1.36227, 1.56822
  968.0000, 2.7110923434, 1.36633, 1.57272
  976.0000, 2.7371935367, 1.37044, 1.57710
  984.0000, 2.7635756813, 1.37461, 1.58135
  992.0000, 2.7902313495, 1.37883, 1.58548
 1000.0000, 2.8171521364, 1.38311, 1.58948
 1008.0000, 2.8443286838, 1.38745, 1.59336
 1016.0000, 2.8717507078, 1.39183, 1.59711
 1024.0000, 2.8994070297, 1.39627, 1.60073
 1032.0000, 2.9272856091, 1.40076, 1.60422
 1040.0000, 2.9553735799, 1.40530, 1.60759
 1048.0000, 2.9836572891, 1.40988, 1.61082
 1056.0000, 3.0121223379, 1.41451, 1.61393
 1064.0000, 3.0407536249, 1.41918, 1.61691
 1072.0000, 3.0695353914, 1.42389, 1.61977
 1080.0000, 3.0984512685, 1.42864, 1.62249
 1088.0000, 3.1274843263, 1.43342, 1.62509
 1096.0000, 3.1566171242, 1.43824, 1.62756
 1104.0000, 3.1858317623, 1.44308, 1.62991
 1112.0000, 3.2151099348, 1.44796, 1.63213
 1120.0000, 3.2444329836, 1.45285, 1.63422
 1128.0000, 3.2737819531, 1.45777, 1.63619
 1136.0000, 3.3031376451, 1.46271, 1.63804
 1144.0000, 3.3324806748, 1.46766, 1.63977
 1152.0000, 3.3617915265, 1.47262, 1.64137
 1160.0000, 3.3910506101, 1.47759, 1.64285
 1168.0000, 3.4202383164, 1.48256, 1.64422
 1176.0000, 3.4493350734, 1.48753, 1.64547
 1184.0000, 3.4783214012, 1.49251, 1.64660
 1192.0000, 3.5071779676, 1.49747, 1.64761
 1200.0000, 3.5358856415, 1.50243, 1.64852
 1208.0000, 3.5644255472, 1.50737, 1.64931
 1216.0000, 3.5927791164, 1.51230, 1.64999
 1224.0000, 3.6209281404, 1.51721, 1.65057
 1232.0000, 3.6488548202, 1.52210, 1.65104
 1240.0000, 3.6765418162, 1.52696, 1.65140
 1248.0000, 3.7039722961, 1.53179, 1.65167
 1256.0000, 3.7311299816, 1.53658, 1.65183
 1264.0000, 3.7579991943, 1.54135, 1.65190
 1272.0000, 3.7845648988, 1.54607, 1.65187
 1280.0000, 3.8108127454, 1.55075, 1.65175
 1288.0000, 3.8367291106, 1.55538, 1.65154
 1296.0000, 3.8623011362, 1.55997, 1.65124
 1304.0000, 3.8875167667, 1.56450, 1.65086
 1312.0000, 3.9123647845, 1.56898, 1.65039
 1320.0000, 3.9368348437, 1.57341, 1.64985
 1328.0000, 3.9609175022, 1.57778, 1.64923
 1336.0000, 3.9846042513, 1.58209, 1.64853
 1344.0000, 4.0078875444, 1.58633, 1.64777
 1352.0000, 4.0307608222, 1.59052, 1.64694
 1360.0000, 4.0532185378, 1.59463, 1.64604
 1368.0000, 4.0752561784, 1.59868, 1.64508
 1376.0000, 4.0968702852, 1.60267, 1.64406
 1384.0000, 4.1180584720, 1.60658, 1.64299
 1392.0000, 4.1388194408, 1.61043, 1.64187
 1400.0000, 4.1591529956, 1.61420, 1.64070
 1408.0000, 4.1790600545, 1.61790, 1.63948
 1416.0000, 4.1985426585, 1.62154, 1.63823
 1424.0000, 4.2176039795, 1.62510, 1.63693
 1432.0000, 4.2362483249, 1.62859, 1.63560
 1440.0000, 4.2544811403, 1.63201, 1.63424
 1448.0000, 4.2723090102, 1.63537, 1.63286
 1456.0000, 4.2897396558, 1.63865, 1.63145
 1464.0000, 4.3067819306, 1.64187, 1.63002
 1472.0000, 4.3234458138, 1.64502, 1.62857
 1480.0000, 4.3397424008, 1.64811, 1.62712
 1488.0000, 4.3556838916, 1.65114, 1.62565
 1496.0000, 4.3712835761, 1.65411, 1.62419
 1504.0000, 4.3865558175, 1.65702, 1.62272
 1512.0000, 4.4015160324, 1.65988, 1.62125
 1520.0000, 4.4161806684, 1.66268, 1.61980
 1528.0000, 4.4305671798, 1.66544, 1.61835
 1536.0000, 4.4446939987, 1.66815, 1.61692
 1544.0000, 4.4585805057, 1.67082, 1.61551
 1552.0000, 4.4722469958, 1.67345, 1.61413
 1560.0000, 4.4857146424, 1.67605, 1.61277
 1568.0000, 4.4990054588, 1.67861, 1.61144
 1576.0000, 4.5121422559, 1.68115, 1.61015
 1584.0000, 4.5251485983, 1.68367, 1.60890
 1592.0000, 4.5380487564, 1.68617, 1.60770
 1600.0000, 4.5508676564, 1.68866, 1.60654
 1608.0000, 4.5636308278, 1.69115, 1.60543
